a. Contributor unique ID,b. Preferred name,FIRST NAME,LAST NAME,c. Variant name,ccc. Source of Name,c1. Variant name 2,cc1. Language of name,ccc1. Source of name 2,d. Nationality,e. Birth date,e. Birth date,f. Death date,f. Death date,g. Role,g1. Role,h. Display Biography,i. Sex,j. Source,j1. Source,jj1. Source,j3. Source 2,jj2. Source 2 “page”,k. Contributor,o. Culture,p. Related Person Name (SPOUSE),p1. Related Person Name (MOTHER),p2. Related Person Name (FATHER)
,"LASTNAME,FIRSTNAME",,,FULL NAME,,,,,,,YEAR,,YEAR,,,"FORMAT (Nationality, role, birth date-hyphen-death date)",GENDER,,,,,Wikidata QID (format http://www.wikidata.org/entity/Q113388358),,,,,
OAINDOD448,"Panigrahi,Laxmipriya ",Laxmipriya ,Panigrahi,Laxmipriya Panigrahi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାଣିଗ୍ରାହୀ,ଲକ୍ଷ୍ମୀପ୍ରିୟା",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388042,O Foundation,Odia people,,,
OAINDOD449,"Panigrahi,Siba ",Siba ,Panigrahi,Siba Panigrahi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାଣିଗ୍ରାହୀ,ଶିବ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,1943-03-01,1943,2020-11-09,2020,painter,,"Indian contemporary painter, 1943-2020",male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q15725206,O Foundation,Odia people,,,
OAINDOD450,"Panigrahi,Srikanta ",Srikanta ,Panigrahi,Srikanta Panigrahi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାଣିଗ୍ରାହୀ,ଶ୍ରୀକାନ୍ତ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388454,O Foundation,Odia people,,,
OAINDOD451,"Panigrahi,Swarup ",Swarup ,Panigrahi,Swarup Panigrahi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାଣିଗ୍ରାହୀ,ସ୍ୱରୂପ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388519,O Foundation,Odia people,,,
OAINDOD452,"Panigrahi,Tapan Kumar",Tapan Kumar,Panigrahi,Tapan Kumar Panigrahi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାଣିଗ୍ରାହୀ,ତପନ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388527,O Foundation,Odia people,,,
OAINDOD453,"Paramguru,Janardan ",Janardan ,Paramguru,Janardan Paramguru,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରମଗୁରୁ,ଜନାର୍ଦ୍ଦନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387979,O Foundation,Odia people,,,
OAINDOD454,"Parhi,Diptimayee ",Diptimayee ,Parhi,Diptimayee Parhi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାରହି,ଦୀପ୍ତିମୟୀ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387914,O Foundation,Odia people,,,
OAINDOD455,"Parhi,Sudipta ",Sudipta ,Parhi,Sudipta Parhi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାରହି,ସୁଦୀପ୍ତ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388490,O Foundation,Odia people,,,
OAINDOD456,"Parida,Ananta Narayan",Ananta Narayan,Parida,Ananta Narayan Parida,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରିଡ଼ା,ଅନନ୍ତ ନାରାୟଣ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387761,O Foundation,Odia people,,,
OAINDOD457,"Parida,Banabihari ",Banabihari ,Parida,Banabihari Parida,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରିଡ଼ା,ବନବିହାରୀ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,graphic artist,,Indian contemporary graphic artist,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387796,O Foundation,Odia people,,,
OAINDOD458,"Parida,Bijaya ",Bijaya ,Parida,Bijaya Parida,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରିଡ଼ା,ବିଜୟ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387823,O Foundation,Odia people,,,
OAINDOD459,"Parida,Namita ",Namita ,Parida,Namita Parida,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରିଡ଼ା,ନମିତା",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388120,O Foundation,Odia people,,,
OAINDOD460,"Parida,Sanjay Kumar",Sanjay Kumar,Parida,Sanjay Kumar Parida,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରିଡ଼ା,ସଞ୍ଜୟ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388357,O Foundation,Odia people,,,
OAINDOD461,"Parida,Sarat Kumar",Sarat Kumar,Parida,Sarat Kumar Parida,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରିଡ଼ା,ଶରତ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388380,O Foundation,Odia people,,,
OAINDOD462,"Parida,Soumya ",Soumya ,Parida,Soumya Parida,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରିଡ଼ା,ସୌମ୍ୟ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388447,O Foundation,Odia people,,,
OAINDOD463,"Parida,Tarakanta ",Tarakanta ,Parida,Tarakanta Parida,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରିଡ଼ା,ତାରାକାନ୍ତ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388530,O Foundation,Odia people,,,
OAINDOD464,"Parija,Trupti Ranjan",Trupti Ranjan,Parija,Trupti Ranjan Parija,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପରିଜା,ତୃପ୍ତି ରଞ୍ଜନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388538,O Foundation,Odia people,,,
OAINDOD465,"Patel,Manoj Kumar",Manoj Kumar,Patel,Manoj Kumar Patel,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପଟେଲ,ମନୋଜ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388078,O Foundation,Odia people,,,
OAINDOD466,"Patel,Rajesh Kumar",Rajesh Kumar,Patel,Rajesh Kumar Patel,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପଟେଲ,ରାଜେଶ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388272,O Foundation,Odia people,,,
OAINDOD467,"Pathy,Dinanath ",Dinanath ,Pathy,Dinanath Pathy,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାଠୀ,ଦୀନନାଥ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,1942-05-09,1942,2016-08-29,2016,painter,,"Indian contemporary painter, 1942-2016",male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q15724293,O Foundation,Odia people,,,
OAINDOD468,"Pati,Debakinandan ",Debakinandan ,Pati,Debakinandan Pati,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପତି,ଦେବକୀନନ୍ଦନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387888,O Foundation,Odia people,,,
OAINDOD469,"Pati,Debasis ",Debasis ,Pati,Debasis Pati,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପତି,ଦେବାଶିଷ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387889,O Foundation,Odia people,,,
OAINDOD470,"Pati,Hiralal ",Hiralal ,Pati,Hiralal Pati,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପତି,ହୀରାଲାଲ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387962,O Foundation,Odia people,,,
OAINDOD471,"Pati,Manas Ranjan",Manas Ranjan,Pati,Manas Ranjan Pati,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପତି,ମାନସ ରଞ୍ଜନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388072,O Foundation,Odia people,,,
OAINDOD472,"Pati,Purnendu Prakash",Purnendu Prakash,Pati,Purnendu Prakash Pati,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପତି,ପୂର୍ଣ୍ଣେନ୍ଦୁ ପ୍ରକାଶ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388236,O Foundation,Odia people,,,
OAINDOD473,"Pati,Sasadhar ",Sasadhar ,Pati,Sasadhar Pati,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପତି,ଶଶଧର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388391,O Foundation,Odia people,,,
OAINDOD474,"Patnaik,Lalat Mohan",Lalat Mohan,Patnaik,Lalat Mohan Patnaik,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପଟ୍ଟନାୟକ,ଲଲାଟମୋହନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,1948-04-03,1948,,,painter,,"Indian painter, born 1948",male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q112149381,O Foundation,Odia people,,,
OAINDOD475,"Patnaik,Prasad ",Prasad ,Patnaik,Prasad Patnaik,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପଟ୍ଟନାୟକ,ପ୍ରସାଦ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113441452,O Foundation,Odia people,,,
OAINDOD476,"Patnaik,Prasad ",Prasad ,Patnaik,Prasad Patnaik,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପଟ୍ଟନାୟକ,ପ୍ରସାଦ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,visual artist,,Indian contemporary visual artist,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113441452,O Foundation,Odia people,,,
OAINDOD477,"Patnaik,Sangita ",Sangita ,Patnaik,Sangita Patnaik,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପଟ୍ଟନାୟକ,ସଙ୍ଗୀତା",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388352,O Foundation,Odia people,,,
OAINDOD478,"Patra,Akash Kumar",Akash Kumar,Patra,Akash Kumar Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,ଆକାଶ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387747,O Foundation,Odia people,,,
OAINDOD479,"Patra,Basanta ",Basanta ,Patra,Basanta Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,ବସନ୍ତ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387800,O Foundation,Odia people,,,
OAINDOD480,"Patra,Chandramani ",Chandramani ,Patra,Chandramani Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,ଚନ୍ଦ୍ରମଣି",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387864,O Foundation,Odia people,,,
OAINDOD481,"Patra,Dilip Kumar",Dilip Kumar,Patra,Dilip Kumar Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,ଦିଲ୍ଲୀପ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387900,O Foundation,Odia people,,,
OAINDOD482,"Patra,Gangadhar ",Gangadhar ,Patra,Gangadhar Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,ଗଙ୍ଗାଧର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387926,O Foundation,Odia people,,,
OAINDOD483,"Patra,Kashinath ",Kashinath ,Patra,Kashinath Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,କାଶୀନାଥ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388016,O Foundation,Odia people,,,
OAINDOD484,"Patra,Kasinath ",Kasinath ,Patra,Kasinath Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,କାଶୀନାଥ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388018,O Foundation,Odia people,,,
OAINDOD485,"Patra,P Ranjan",P Ranjan,Patra,P Ranjan Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,ପି. ରଞ୍ଜନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,art director,,Indian contemporary art director,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q105671181,O Foundation,Odia people,,,
OAINDOD486,"Patra,Sagar Kumar",Sagar Kumar,Patra,Sagar Kumar Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,ସାଗର କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388324,O Foundation,Odia people,,,
OAINDOD487,"Patra,Sajal ",Sajal ,Patra,Sajal Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,ସଜଳ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388341,O Foundation,Odia people,,,
OAINDOD488,"Patra,Siva Prasad",Siva Prasad,Patra,Siva Prasad Patra,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାତ୍ର,ଶିବ ପ୍ରସାଦ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,graphic artist,,Indian contemporary graphic artist,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q117348074,O Foundation,Odia people,,,
OAINDOD489,"Patsani,Bidyut Lata",Bidyut Lata,Patsani,Bidyut Lata Patsani,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପାଟ୍ଟଶାଣୀ,ବିଦ୍ୟୁତଲତା",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387813,O Foundation,Odia people,,,
OAINDOD490,"Pattanaik,Mukunda Prasad",Mukunda Prasad,Pattanaik,Mukunda Prasad Pattanaik,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ପଟ୍ଟନାୟକ,ମୁକୁନ୍ଦ ପ୍ରସାଦ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388114,O Foundation,Odia people,,,
